,date,time,device_id,bmp_temp_c,humidity_pct,pressure_hpa,heat_index
2304,18-11-2025,18-48-00,DEVICE_001,29.4,50,1012.74,30.79
2305,18-11-2025,18-48-00,DEVICE_002,31.69,40,1012.74,32.49
2306,18-11-2025,18-48-00,DEVICE_003,30.42,45,1012.73,31.5
2307,18-11-2025,18-49-00,DEVICE_001,29.39,50,1012.74,30.78
2308,18-11-2025,18-49-00,DEVICE_002,31.68,40,1012.74,32.47
2309,18-11-2025,18-49-00,DEVICE_003,30.41,45,1012.73,31.49
2310,18-11-2025,18-50-00,DEVICE_001,29.26,50,1012.74,30.6
2311,18-11-2025,18-50-00,DEVICE_002,31.54,40,1012.74,32.28
2312,18-11-2025,18-50-00,DEVICE_003,30.27,45,1012.73,31.3
2313,18-11-2025,18-51-00,DEVICE_001,29.22,50,1012.74,30.54
2314,18-11-2025,18-51-00,DEVICE_002,31.38,40,1012.74,32.07
2315,18-11-2025,18-51-00,DEVICE_003,30.24,45,1012.73,31.26
2316,18-11-2025,18-52-00,DEVICE_001,29.29,50,1012.74,30.64
2317,18-11-2025,18-52-00,DEVICE_002,31.44,40,1012.74,32.15
2318,18-11-2025,18-52-00,DEVICE_003,30.18,45,1012.73,31.17
2319,18-11-2025,18-53-00,DEVICE_001,29.14,50,1012.74,30.43
2320,18-11-2025,18-53-00,DEVICE_002,31.29,40,1012.74,31.95
2321,18-11-2025,18-53-00,DEVICE_003,30.15,45,1012.73,31.13
2322,18-11-2025,18-54-00,DEVICE_001,29.24,50,1012.74,30.57
2323,18-11-2025,18-54-00,DEVICE_002,31.39,40,1012.74,32.08
2324,18-11-2025,18-54-00,DEVICE_003,30.25,45,1012.73,31.27
2325,18-11-2025,18-55-00,DEVICE_001,29.18,50,1012.74,30.49
2326,18-11-2025,18-55-00,DEVICE_002,31.33,40,1012.74,32
2327,18-11-2025,18-55-00,DEVICE_003,30.19,45,1012.73,31.19
2328,18-11-2025,18-56-00,DEVICE_001,29.02,50,1012.74,30.26
2329,18-11-2025,18-56-00,DEVICE_002,31.18,40,1012.74,31.8
2330,18-11-2025,18-56-00,DEVICE_003,30.2,45,1012.73,31.2
2331,18-11-2025,18-57-00,DEVICE_001,29.04,50,1012.74,30.29
2332,18-11-2025,18-57-00,DEVICE_002,31.2,40,1012.74,31.83
2333,18-11-2025,18-57-00,DEVICE_003,30.22,45,1012.73,31.23
2334,18-11-2025,18-58-00,DEVICE_001,28.95,50,1012.74,30.17
2335,18-11-2025,18-58-00,DEVICE_002,31.11,40,1012.74,31.71
2336,18-11-2025,18-58-00,DEVICE_003,30.13,45,1012.73,31.11
2337,18-11-2025,18-59-00,DEVICE_001,28.98,50,1012.74,30.21
2338,18-11-2025,18-59-00,DEVICE_002,31.13,40,1012.74,31.73
2339,18-11-2025,18-59-00,DEVICE_003,30.16,45,1012.73,31.15
2340,18-11-2025,19-00-00,DEVICE_001,28.89,50,1012.74,30.08
2341,18-11-2025,19-00-00,DEVICE_002,31,40,1012.74,31.56
2342,18-11-2025,19-00-00,DEVICE_003,30.07,45,1012.74,31.02
2343,18-11-2025,19-01-2000,DEVICE_001,28.93,50,1012.74,30.14
2344,18-11-2025,19-01-2000,DEVICE_002,31.13,40,1012.74,31.73
2345,18-11-2025,19-01-2000,DEVICE_003,30.2,45,1012.74,31.2
2346,18-11-2025,19-02-2000,DEVICE_001,28.77,50,1012.75,29.92
2347,18-11-2025,19-02-2000,DEVICE_002,30.97,40,1012.75,31.52
2348,18-11-2025,19-02-2000,DEVICE_003,30.04,45,1012.74,30.98
2349,18-11-2025,19-03-2000,DEVICE_001,28.76,50,1012.75,29.91
2350,18-11-2025,19-03-2000,DEVICE_002,30.96,40,1012.75,31.51
2351,18-11-2025,19-03-2000,DEVICE_003,30.03,45,1012.74,30.97
2352,18-11-2025,19-04-2000,DEVICE_001,28.85,50,1012.75,30.03
2353,18-11-2025,19-04-2000,DEVICE_002,31.04,40,1012.75,31.61
2354,18-11-2025,19-04-2000,DEVICE_003,30.11,45,1012.74,31.08
2355,18-11-2025,19-05-2000,DEVICE_001,28.7,50,1012.75,29.82
2356,18-11-2025,19-05-2000,DEVICE_002,30.9,40,1012.75,31.43
2357,18-11-2025,19-05-2000,DEVICE_003,29.96,45,1012.74,30.87
2358,18-11-2025,19-06-2000,DEVICE_001,28.7,50,1012.76,29.82
2359,18-11-2025,19-06-2000,DEVICE_002,30.9,40,1012.76,31.43
2360,18-11-2025,19-06-2000,DEVICE_003,29.97,45,1012.75,30.89
2361,18-11-2025,19-07-2000,DEVICE_001,28.67,50,1012.76,29.78
2362,18-11-2025,19-07-2000,DEVICE_002,30.86,40,1012.76,31.37
2363,18-11-2025,19-07-2000,DEVICE_003,29.93,45,1012.75,30.83
2364,18-11-2025,19-08-2000,DEVICE_001,28.77,50,1012.76,29.92
2365,18-11-2025,19-08-2000,DEVICE_002,30.97,40,1012.76,31.52
2366,18-11-2025,19-08-2000,DEVICE_003,30.04,45,1012.75,30.98
2367,18-11-2025,19-09-2000,DEVICE_001,28.81,50,1012.76,29.97
2368,18-11-2025,19-09-2000,DEVICE_002,31.01,40,1012.76,31.57
2369,18-11-2025,19-09-2000,DEVICE_003,30.08,45,1012.75,31.04
2370,18-11-2025,19-10-2000,DEVICE_001,28.74,50,1012.76,29.88
2371,18-11-2025,19-10-2000,DEVICE_002,30.94,40,1012.76,31.48
2372,18-11-2025,19-10-2000,DEVICE_003,30.01,45,1012.76,30.94
2373,18-11-2025,19-11-2000,DEVICE_001,28.65,50,1012.76,29.75
2374,18-11-2025,19-11-2000,DEVICE_002,30.85,40,1012.76,31.36
2375,18-11-2025,19-11-2000,DEVICE_003,29.92,45,1012.76,30.82
2376,18-11-2025,19-12-2000,DEVICE_001,28.68,50,1012.77,29.8
2377,18-11-2025,19-12-2000,DEVICE_002,30.87,40,1012.77,31.39
2378,18-11-2025,19-12-2000,DEVICE_003,29.94,45,1012.76,30.85
2379,18-11-2025,19-13-00,DEVICE_001,28.58,50,1012.77,29.66
2380,18-11-2025,19-13-00,DEVICE_002,30.77,40,1012.77,31.25
2381,18-11-2025,19-13-00,DEVICE_003,29.84,45,1012.76,30.71
2382,18-11-2025,19-14-00,DEVICE_001,28.54,50,1012.77,29.6
2383,18-11-2025,19-14-00,DEVICE_002,30.74,40,1012.77,31.21
2384,18-11-2025,19-14-00,DEVICE_003,29.81,46,1012.76,30.81
2385,18-11-2025,19-15-00,DEVICE_001,28.52,51,1012.77,29.7
2386,18-11-2025,19-15-00,DEVICE_002,30.72,41,1012.77,31.33
2387,18-11-2025,19-15-00,DEVICE_003,29.6,46,1012.76,30.52
2388,18-11-2025,19-16-00,DEVICE_001,28.58,51,1012.77,29.79
2389,18-11-2025,19-16-00,DEVICE_002,30.78,41,1012.77,31.41
2390,18-11-2025,19-16-00,DEVICE_003,29.67,46,1012.76,30.62
2391,18-11-2025,19-17-00,DEVICE_001,28.54,51,1012.77,29.73
2392,18-11-2025,19-17-00,DEVICE_002,30.73,41,1012.77,31.34
2393,18-11-2025,19-17-00,DEVICE_003,29.59,46,1012.76,30.51
2394,18-11-2025,19-18-00,DEVICE_001,28.46,51,1012.77,29.62
2395,18-11-2025,19-18-00,DEVICE_002,30.66,41,1012.77,31.25
2396,18-11-2025,19-18-00,DEVICE_003,29.55,46,1012.76,30.45
2397,18-11-2025,19-19-00,DEVICE_001,28.63,51,1012.77,29.86
2398,18-11-2025,19-19-00,DEVICE_002,30.83,41,1012.77,31.48
2399,18-11-2025,19-19-00,DEVICE_003,29.72,46,1012.76,30.69
2400,18-11-2025,19-20-00,DEVICE_001,28.55,51,1012.77,29.75
2401,18-11-2025,19-20-00,DEVICE_002,30.81,41,1012.77,31.45
2402,18-11-2025,19-20-00,DEVICE_003,29.64,46,1012.76,30.58
2403,18-11-2025,19-21-00,DEVICE_001,28.47,51,1012.77,29.63
2404,18-11-2025,19-21-00,DEVICE_002,30.73,41,1012.77,31.34
2405,18-11-2025,19-21-00,DEVICE_003,29.56,46,1012.76,30.47
2406,18-11-2025,19-22-00,DEVICE_001,28.46,51,1012.77,29.62
2407,18-11-2025,19-22-00,DEVICE_002,30.72,41,1012.77,31.33
2408,18-11-2025,19-22-00,DEVICE_003,29.55,46,1012.76,30.45
2409,18-11-2025,19-23-00,DEVICE_001,28.37,51,1012.77,29.5
2410,18-11-2025,19-23-00,DEVICE_002,30.63,41,1012.77,31.21
2411,18-11-2025,19-23-00,DEVICE_003,29.46,46,1012.76,30.33
2412,18-11-2025,19-24-00,DEVICE_001,28.34,51,1012.77,29.46
2413,18-11-2025,19-24-00,DEVICE_002,30.73,41,1012.77,31.34
2414,18-11-2025,19-24-00,DEVICE_003,29.55,46,1012.76,30.45
2415,18-11-2025,19-25-00,DEVICE_001,28.36,51,1012.77,29.48
2416,18-11-2025,19-25-00,DEVICE_002,30.74,41,1012.77,31.36
2417,18-11-2025,19-25-00,DEVICE_003,29.57,46,1012.76,30.48
2418,18-11-2025,19-26-00,DEVICE_001,28.24,51,1012.77,29.32
2419,18-11-2025,19-26-00,DEVICE_002,30.62,41,1012.77,31.2
2420,18-11-2025,19-26-00,DEVICE_003,29.45,46,1012.76,30.32
2421,18-11-2025,19-27-00,DEVICE_001,28.34,51,1012.77,29.46
2422,18-11-2025,19-27-00,DEVICE_002,30.73,41,1012.77,31.34
2423,18-11-2025,19-27-00,DEVICE_003,29.55,46,1012.76,30.45
2424,18-11-2025,19-28-00,DEVICE_001,28.35,51,1012.77,29.47
2425,18-11-2025,19-28-00,DEVICE_002,30.74,41,1012.77,31.36
2426,18-11-2025,19-28-00,DEVICE_003,29.56,46,1012.76,30.47
2427,18-11-2025,19-29-00,DEVICE_001,28.24,51,1012.77,29.32
2428,18-11-2025,19-29-00,DEVICE_002,30.88,41,1012.77,31.55
2429,18-11-2025,19-29-00,DEVICE_003,29.52,46,1012.76,30.41
2430,18-11-2025,19-30-00,DEVICE_001,28.25,51,1012.76,29.33
2431,18-11-2025,19-30-00,DEVICE_002,30.88,41,1012.76,31.55
2432,18-11-2025,19-30-00,DEVICE_003,29.67,46,1012.76,30.62
2433,18-11-2025,19-31-00,DEVICE_001,28.16,51,1012.76,29.21
2434,18-11-2025,19-31-00,DEVICE_002,30.79,41,1012.76,31.43
2435,18-11-2025,19-31-00,DEVICE_003,29.58,46,1012.76,30.5
2436,18-11-2025,19-32-00,DEVICE_001,28.23,51,1012.76,29.3
2437,18-11-2025,19-32-00,DEVICE_002,30.86,41,1012.76,31.52
2438,18-11-2025,19-32-00,DEVICE_003,29.65,46,1012.75,30.59
2439,18-11-2025,19-33-00,DEVICE_001,28.21,51,1012.76,29.28
2440,18-11-2025,19-33-00,DEVICE_002,30.85,41,1012.76,31.51
2441,18-11-2025,19-33-00,DEVICE_003,29.63,46,1012.75,30.56
2442,18-11-2025,19-34-00,DEVICE_001,28.15,51,1012.76,29.19
2443,18-11-2025,19-34-00,DEVICE_002,30.78,41,1012.76,31.41
2444,18-11-2025,19-34-00,DEVICE_003,29.57,46,1012.75,30.48
2445,18-11-2025,19-35-00,DEVICE_001,28.39,51,1012.76,29.52
2446,18-11-2025,19-35-00,DEVICE_002,30.82,41,1012.76,31.47
2447,18-11-2025,19-35-00,DEVICE_003,29.6,46,1012.75,30.52
2448,18-11-2025,19-36-00,DEVICE_001,28.4,51,1012.76,29.54
2449,18-11-2025,19-36-00,DEVICE_002,30.82,41,1012.76,31.47
2450,18-11-2025,19-36-00,DEVICE_003,29.61,46,1012.75,30.54
2451,18-11-2025,19-37-00,DEVICE_001,28.36,51,1012.76,29.48
2452,18-11-2025,19-37-00,DEVICE_002,30.79,41,1012.76,31.43
2453,18-11-2025,19-37-00,DEVICE_003,29.58,46,1012.75,30.5
2454,18-11-2025,19-38-00,DEVICE_001,28.42,51,1012.76,29.57
2455,18-11-2025,19-38-00,DEVICE_002,30.85,41,1012.76,31.51
2456,18-11-2025,19-38-00,DEVICE_003,29.64,46,1012.75,30.58
2457,18-11-2025,19-39-00,DEVICE_001,28.35,51,1012.76,29.47
2458,18-11-2025,19-39-00,DEVICE_002,30.78,41,1012.76,31.41
2459,18-11-2025,19-39-00,DEVICE_003,29.56,46,1012.75,30.47
2460,18-11-2025,19-40-00,DEVICE_001,28.29,51,1012.76,29.39
2461,18-11-2025,19-40-00,DEVICE_002,30.72,41,1012.76,31.33
2462,18-11-2025,19-40-00,DEVICE_003,29.51,46,1012.75,30.4
2463,18-11-2025,19-41-00,DEVICE_001,28.33,51,1012.76,29.44
2464,18-11-2025,19-41-00,DEVICE_002,30.49,41,1012.76,31.02
2465,18-11-2025,19-41-00,DEVICE_003,29.54,46,1012.75,30.44
2466,18-11-2025,19-42-00,DEVICE_001,28.17,51,1012.76,29.22
2467,18-11-2025,19-42-00,DEVICE_002,30.33,41,1012.76,30.81
2468,18-11-2025,19-42-00,DEVICE_003,29.38,46,1012.75,30.22
2469,18-11-2025,19-43-00,DEVICE_001,28.3,51,1012.76,29.4
2470,18-11-2025,19-43-00,DEVICE_002,30.46,41,1012.76,30.98
2471,18-11-2025,19-43-00,DEVICE_003,29.25,46,1012.75,30.05
2472,18-11-2025,19-44-00,DEVICE_001,28.19,51,1012.76,29.25
2473,18-11-2025,19-44-00,DEVICE_002,30.35,41,1012.76,30.84
2474,18-11-2025,19-44-00,DEVICE_003,29.14,46,1012.75,29.9
2475,18-11-2025,19-45-00,DEVICE_001,28.14,51,1012.76,29.18
2476,18-11-2025,19-45-00,DEVICE_002,30.3,41,1012.76,30.77
2477,18-11-2025,19-45-00,DEVICE_003,29.09,46,1012.75,29.83
2478,18-11-2025,19-46-00,DEVICE_001,28.25,51,1012.76,29.33
2479,18-11-2025,19-46-00,DEVICE_002,30.41,41,1012.76,30.92
2480,18-11-2025,19-46-00,DEVICE_003,29.2,46,1012.75,29.98
2481,18-11-2025,19-47-00,DEVICE_001,28.25,51,1012.76,29.33
2482,18-11-2025,19-47-00,DEVICE_002,30.41,41,1012.76,30.92
2483,18-11-2025,19-47-00,DEVICE_003,29.19,46,1012.75,29.97
2484,18-11-2025,19-48-00,DEVICE_001,28.15,51,1012.76,29.19
2485,18-11-2025,19-48-00,DEVICE_002,30.31,41,1012.76,30.78
2486,18-11-2025,19-48-00,DEVICE_003,29.1,46,1012.76,29.84
2487,18-11-2025,19-49-00,DEVICE_001,28.09,51,1012.76,29.11
2488,18-11-2025,19-49-00,DEVICE_002,30.33,41,1012.76,30.81
2489,18-11-2025,19-49-00,DEVICE_003,29.11,46,1012.76,29.86
2490,18-11-2025,19-50-00,DEVICE_001,28.21,51,1012.76,29.28
2491,18-11-2025,19-50-00,DEVICE_002,30.37,41,1012.76,30.86
2492,18-11-2025,19-50-00,DEVICE_003,29.16,46,1012.76,29.93
2493,18-11-2025,19-51-00,DEVICE_001,28.15,51,1012.76,29.19
2494,18-11-2025,19-51-00,DEVICE_002,30.31,41,1012.76,30.78
2495,18-11-2025,19-51-00,DEVICE_003,29.1,46,1012.76,29.84
2496,18-11-2025,19-52-00,DEVICE_001,28.16,51,1012.76,29.21
2497,18-11-2025,19-52-00,DEVICE_002,30.32,41,1012.76,30.8
2498,18-11-2025,19-52-00,DEVICE_003,29.08,46,1012.76,29.82
2499,18-11-2025,19-53-00,DEVICE_001,28.03,51,1012.77,29.03
2500,18-11-2025,19-53-00,DEVICE_002,30.19,41,1012.77,30.62
2501,18-11-2025,19-53-00,DEVICE_003,28.94,46,1012.76,29.63
2502,18-11-2025,19-54-00,DEVICE_001,28.09,51,1012.77,29.11
2503,18-11-2025,19-54-00,DEVICE_002,30.25,41,1012.77,30.7
2504,18-11-2025,19-54-00,DEVICE_003,29,46,1012.76,29.71
2505,18-11-2025,19-55-00,DEVICE_001,28.02,51,1012.77,29.02
2506,18-11-2025,19-55-00,DEVICE_002,30.18,41,1012.77,30.61
2507,18-11-2025,19-55-00,DEVICE_003,28.94,46,1012.76,29.63
2508,18-11-2025,19-56-00,DEVICE_001,28,51,1012.77,28.99
2509,18-11-2025,19-56-00,DEVICE_002,30.16,41,1012.77,30.58
2510,18-11-2025,19-56-00,DEVICE_003,28.92,46,1012.76,29.6
2511,18-11-2025,19-57-00,DEVICE_001,28.05,51,1012.77,29.06
2512,18-11-2025,19-57-00,DEVICE_002,30.21,41,1012.77,30.65
2513,18-11-2025,19-57-00,DEVICE_003,28.97,46,1012.76,29.67
2514,18-11-2025,19-58-00,DEVICE_001,28.06,51,1012.77,29.07
2515,18-11-2025,19-58-00,DEVICE_002,30.22,41,1012.77,30.66
2516,18-11-2025,19-58-00,DEVICE_003,28.98,46,1012.76,29.68
2517,18-11-2025,19-59-00,DEVICE_001,27.75,51,1012.77,28.65
2518,18-11-2025,19-59-00,DEVICE_002,30.06,41,1012.77,30.45
2519,18-11-2025,19-59-00,DEVICE_003,28.82,46,1012.76,29.47
2520,18-11-2025,20-00-00,DEVICE_001,27.89,51,1012.77,28.84
2521,18-11-2025,20-00-00,DEVICE_002,30.21,41,1012.77,30.65
2522,18-11-2025,20-00-00,DEVICE_003,28.96,46,1012.76,29.65
2523,18-11-2025,20-01-2000,DEVICE_001,27.89,51,1012.77,28.84
2524,18-11-2025,20-01-2000,DEVICE_002,30.2,41,1012.77,30.64
2525,18-11-2025,20-01-2000,DEVICE_003,28.96,46,1012.76,29.65
2526,18-11-2025,20-02-2000,DEVICE_001,27.83,51,1012.76,28.76
2527,18-11-2025,20-02-2000,DEVICE_002,30.07,41,1012.76,30.46
2528,18-11-2025,20-02-2000,DEVICE_003,29.19,46,1012.76,29.97
2529,18-11-2025,20-03-2000,DEVICE_001,27.8,51,1012.76,28.72
2530,18-11-2025,20-03-2000,DEVICE_002,30.04,41,1012.76,30.42
2531,18-11-2025,20-03-2000,DEVICE_003,29.16,46,1012.76,29.93
2532,18-11-2025,20-04-2000,DEVICE_001,27.72,51,1012.76,28.61
2533,18-11-2025,20-04-2000,DEVICE_002,29.96,41,1012.76,30.32
2534,18-11-2025,20-04-2000,DEVICE_003,29.08,46,1012.76,29.82
2535,18-11-2025,20-05-2000,DEVICE_001,27.79,51,1012.76,28.7
2536,18-11-2025,20-05-2000,DEVICE_002,30.03,41,1012.76,30.41
2537,18-11-2025,20-05-2000,DEVICE_003,29.15,46,1012.76,29.91
2538,18-11-2025,20-06-2000,DEVICE_001,27.62,51,1012.76,28.47
2539,18-11-2025,20-06-2000,DEVICE_002,29.86,41,1012.76,30.18
2540,18-11-2025,20-06-2000,DEVICE_003,28.97,46,1012.76,29.67
2541,18-11-2025,20-07-2000,DEVICE_001,27.78,51,1012.76,28.69
2542,18-11-2025,20-07-2000,DEVICE_002,30.02,41,1012.76,30.4
2543,18-11-2025,20-07-2000,DEVICE_003,29.14,46,1012.75,29.9
2544,18-11-2025,20-08-2000,DEVICE_001,27.57,51,1012.76,28.4
2545,18-11-2025,20-08-2000,DEVICE_002,29.81,41,1012.76,30.12
2546,18-11-2025,20-08-2000,DEVICE_003,28.93,46,1012.75,29.61
2547,18-11-2025,20-09-2000,DEVICE_001,27.72,51,1012.76,28.61
2548,18-11-2025,20-09-2000,DEVICE_002,29.97,41,1012.76,30.33
2549,18-11-2025,20-09-2000,DEVICE_003,29.08,46,1012.75,29.82
2550,18-11-2025,20-10-2000,DEVICE_001,27.67,51,1012.76,28.54
2551,18-11-2025,20-10-2000,DEVICE_002,29.92,41,1012.76,30.26
2552,18-11-2025,20-10-2000,DEVICE_003,29.03,46,1012.75,29.75
2553,18-11-2025,20-11-2000,DEVICE_001,27.7,51,1012.76,28.58
2554,18-11-2025,20-11-2000,DEVICE_002,29.95,41,1012.76,30.3
2555,18-11-2025,20-11-2000,DEVICE_003,29.06,46,1012.75,29.79
2556,18-11-2025,20-12-2000,DEVICE_001,27.56,51,1012.76,28.39
2557,18-11-2025,20-12-2000,DEVICE_002,29.8,41,1012.76,30.1
2558,18-11-2025,20-12-2000,DEVICE_003,28.92,46,1012.75,29.6
2559,18-11-2025,20-13-00,DEVICE_001,27.59,51,1012.76,28.43
2560,18-11-2025,20-13-00,DEVICE_002,29.83,41,1012.76,30.14
2561,18-11-2025,20-13-00,DEVICE_003,28.95,46,1012.75,29.64
2562,18-11-2025,20-14-00,DEVICE_001,27.54,51,1012.76,28.36
2563,18-11-2025,20-14-00,DEVICE_002,29.78,41,1012.76,30.08
2564,18-11-2025,20-14-00,DEVICE_003,28.95,46,1012.75,29.64
2565,18-11-2025,20-15-00,DEVICE_001,27.55,51,1012.76,28.37
2566,18-11-2025,20-15-00,DEVICE_002,29.79,41,1012.76,30.09
2567,18-11-2025,20-15-00,DEVICE_003,28.91,46,1012.75,29.59
2568,18-11-2025,20-16-00,DEVICE_001,27.54,51,1012.76,28.36
2569,18-11-2025,20-16-00,DEVICE_002,29.78,41,1012.76,30.08
2570,18-11-2025,20-16-00,DEVICE_003,28.9,46,1012.75,29.57
2571,18-11-2025,20-17-00,DEVICE_001,27.42,51,1012.76,28.2
2572,18-11-2025,20-17-00,DEVICE_002,29.67,41,1012.76,29.93
2573,18-11-2025,20-17-00,DEVICE_003,28.46,46,1012.75,28.98
2574,18-11-2025,20-18-00,DEVICE_001,27.55,51,1012.76,28.37
2575,18-11-2025,20-18-00,DEVICE_002,29.79,41,1012.76,30.09
2576,18-11-2025,20-18-00,DEVICE_003,28.58,46,1012.75,29.14
2577,18-11-2025,20-19-00,DEVICE_001,27.52,51,1012.76,28.33
2578,18-11-2025,20-19-00,DEVICE_002,29.76,41,1012.76,30.05
2579,18-11-2025,20-19-00,DEVICE_003,28.55,46,1012.76,29.1
2580,18-11-2025,20-20-00,DEVICE_001,27.39,51,1012.76,28.16
2581,18-11-2025,20-20-00,DEVICE_002,29.83,41,1012.76,30.14
2582,18-11-2025,20-20-00,DEVICE_003,28.51,46,1012.76,29.05
2583,18-11-2025,20-21-00,DEVICE_001,27.26,51,1012.77,27.98
2584,18-11-2025,20-21-00,DEVICE_002,29.7,41,1012.77,29.97
2585,18-11-2025,20-21-00,DEVICE_003,28.37,46,1012.76,28.86
2586,18-11-2025,20-22-00,DEVICE_001,27.38,52,1012.77,28.26
2587,18-11-2025,20-22-00,DEVICE_002,29.82,42,1012.77,30.27
2588,18-11-2025,20-22-00,DEVICE_003,28.5,46,1012.76,29.04
2589,18-11-2025,20-23-00,DEVICE_001,27.35,52,1012.77,28.22
2590,18-11-2025,20-23-00,DEVICE_002,29.78,42,1012.77,30.22
2591,18-11-2025,20-23-00,DEVICE_003,28.46,47,1012.76,29.11
2592,18-11-2025,20-24-00,DEVICE_001,27.37,52,1012.77,28.25
2593,18-11-2025,20-24-00,DEVICE_002,29.8,42,1012.77,30.24
2594,18-11-2025,20-24-00,DEVICE_003,28.48,47,1012.76,29.14
2595,18-11-2025,20-25-00,DEVICE_001,27.35,52,1012.77,28.22
2596,18-11-2025,20-25-00,DEVICE_002,29.79,42,1012.77,30.23
2597,18-11-2025,20-25-00,DEVICE_003,28.47,47,1012.76,29.12
2598,18-11-2025,20-26-00,DEVICE_001,27.26,52,1012.78,28.1
2599,18-11-2025,20-26-00,DEVICE_002,29.7,42,1012.78,30.11
2600,18-11-2025,20-26-00,DEVICE_003,28.37,47,1012.77,28.99
2601,18-11-2025,20-27-00,DEVICE_001,27.17,52,1012.78,27.98
2602,18-11-2025,20-27-00,DEVICE_002,29.61,42,1012.78,29.99
2603,18-11-2025,20-27-00,DEVICE_003,28.29,47,1012.77,28.88
2604,18-11-2025,20-28-00,DEVICE_001,27.16,52,1012.78,27.96
2605,18-11-2025,20-28-00,DEVICE_002,29.6,42,1012.78,29.98
2606,18-11-2025,20-28-00,DEVICE_003,28.28,47,1012.77,28.87
2607,18-11-2025,20-29-00,DEVICE_001,27.3,52,1012.78,28.15
2608,18-11-2025,20-29-00,DEVICE_002,29.74,42,1012.78,30.16
2609,18-11-2025,20-29-00,DEVICE_003,28.41,47,1012.77,29.04
2610,18-11-2025,20-30-00,DEVICE_001,27.16,52,1012.78,27.96
2611,18-11-2025,20-30-00,DEVICE_002,29.6,42,1012.78,29.98
2612,18-11-2025,20-30-00,DEVICE_003,28.28,47,1012.78,28.87
2613,18-11-2025,20-31-00,DEVICE_001,27.15,52,1012.79,27.95
2614,18-11-2025,20-31-00,DEVICE_002,29.51,42,1012.79,29.86
2615,18-11-2025,20-31-00,DEVICE_003,28.27,47,1012.78,28.85
2616,18-11-2025,20-32-00,DEVICE_001,27.22,52,1012.79,28.04
2617,18-11-2025,20-32-00,DEVICE_002,29.66,42,1012.79,30.06
2618,18-11-2025,20-32-00,DEVICE_003,28.34,47,1012.78,28.95
2619,18-11-2025,20-33-00,DEVICE_001,27.2,52,1012.79,28.02
2620,18-11-2025,20-33-00,DEVICE_002,29.64,42,1012.79,30.03
2621,18-11-2025,20-33-00,DEVICE_003,28.32,47,1012.78,28.92
2622,18-11-2025,20-34-00,DEVICE_001,27.1,52,1012.79,27.88
2623,18-11-2025,20-34-00,DEVICE_002,29.54,42,1012.79,29.9
2624,18-11-2025,20-34-00,DEVICE_003,28.22,47,1012.78,28.79
2625,18-11-2025,20-35-00,DEVICE_001,27.2,52,1012.8,28.02
2626,18-11-2025,20-35-00,DEVICE_002,29.63,42,1012.8,30.02
2627,18-11-2025,20-35-00,DEVICE_003,28.31,47,1012.79,28.91
2628,18-11-2025,20-36-00,DEVICE_001,27.06,52,1012.8,27.83
2629,18-11-2025,20-36-00,DEVICE_002,29.5,42,1012.8,29.84
2630,18-11-2025,20-36-00,DEVICE_003,28.18,47,1012.79,28.73
2631,18-11-2025,20-37-00,DEVICE_001,27,52,1012.8,27.75
2632,18-11-2025,20-37-00,DEVICE_002,29.44,42,1012.8,29.76
2633,18-11-2025,20-37-00,DEVICE_003,28.12,47,1012.79,28.65
2634,18-11-2025,20-38-00,DEVICE_001,27.06,52,1012.8,27.83
2635,18-11-2025,20-38-00,DEVICE_002,29.5,42,1012.8,29.84
2636,18-11-2025,20-38-00,DEVICE_003,28.18,47,1012.79,28.73
2637,18-11-2025,20-39-00,DEVICE_001,27.36,52,1012.8,28.24
2638,18-11-2025,20-39-00,DEVICE_002,29.52,42,1012.8,29.87
2639,18-11-2025,20-39-00,DEVICE_003,28.31,47,1012.79,28.91
2640,18-11-2025,20-40-00,DEVICE_001,27.33,52,1012.8,28.19
2641,18-11-2025,20-40-00,DEVICE_002,29.49,42,1012.8,29.83
2642,18-11-2025,20-40-00,DEVICE_003,28.21,47,1012.79,28.77
2643,18-11-2025,20-41-00,DEVICE_001,27.41,52,1012.8,28.3
2644,18-11-2025,20-41-00,DEVICE_002,29.57,42,1012.8,29.94
2645,18-11-2025,20-41-00,DEVICE_003,28.37,47,1012.79,28.99
2646,18-11-2025,20-42-00,DEVICE_001,27.23,52,1012.8,28.06
2647,18-11-2025,20-42-00,DEVICE_002,29.39,42,1012.8,29.7
2648,18-11-2025,20-42-00,DEVICE_003,28.19,47,1012.79,28.75
2649,18-11-2025,20-43-00,DEVICE_001,27.36,52,1012.8,28.24
2650,18-11-2025,20-43-00,DEVICE_002,29.52,42,1012.8,29.87
2651,18-11-2025,20-43-00,DEVICE_003,28.32,47,1012.79,28.92
2652,18-11-2025,20-44-00,DEVICE_001,27.18,52,1012.8,27.99
2653,18-11-2025,20-44-00,DEVICE_002,29.34,42,1012.8,29.63
2654,18-11-2025,20-44-00,DEVICE_003,28.14,47,1012.79,28.68
2655,18-11-2025,20-45-00,DEVICE_001,27.21,52,1012.8,28.03
2656,18-11-2025,20-45-00,DEVICE_002,29.36,42,1012.8,29.66
2657,18-11-2025,20-45-00,DEVICE_003,28.16,47,1012.79,28.71
2658,18-11-2025,20-46-00,DEVICE_001,27.22,52,1012.8,28.04
2659,18-11-2025,20-46-00,DEVICE_002,29.58,42,1012.8,29.95
